radius,arc_tan_deg
0.9683382976991799,21.42627563614404
0.9376084835711466,22.062045010630126
0.9494958315112413,21.81189948564921
0.9670992779024566,21.451233491302485
0.9686962203686453,21.41907621866907
0.969938948171351,21.39411519040221
0.9847979739349293,21.099903163973913
0.9781343595269418,21.2308837718518
0.993477639908969,20.931591060270325
0.993477639908969,20.931591060270325
0.9799335820801149,21.195365462777147
0.977257916039036,21.248226728865994
1.0039276953741814,20.732321597675128
1.0001511221299015,20.803916269222114
0.9936044324799015,20.929151360705436
1.00133136747611,20.781490964954443
0.9925894629973515,20.94869630131318
1.0158364353732439,20.509615330950187
1.0143793423734608,20.536618420206022
1.0104296950293368,20.610157204242594
0.99450739887333,20.911792485369265
0.9862363972414108,21.07183154729975
0.9999207203330173,20.808299425772592
0.9999803126232457,20.807165574701152
0.978741311420025,21.21888929870939
0.978626306016224,21.22116102185628
0.9745667576433509,21.301648305657203
0.9724181450379924,21.344484143826094
0.9303999385815428,22.216406242770802
0.9301120205498362,22.222614218008648
0.942993636839905,21.94805295486458
0.9445289082588784,21.91575943099407
0.9339633586133609,22.139844913499203
0.9425502406633036,21.9573963740999
0.9467442426573416,21.86932012843088
0.9652421063086755,21.48874683651229
0.9652421063086755,21.48874683651229
0.9688731821980273,21.415518431924976
0.9704083857895048,21.38470064136455
0.9620741371726038,21.55302645887023
0.9491181771634797,21.819763456390817
0.9722443444543877,21.347956301834806
0.9659886745594639,21.473651754781752
0.9717679965143398,21.357478221282555
0.9592342252885303,21.610961720965044
0.9557372483292933,21.682709985905653
0.9402407241739359,22.006185932679323
0.9324966070339593,22.171297821777582
0.9344816641746343,22.128750665954072
0.9829203555286683,21.13665348374519
0.9742444664883834,21.308063212927095
0.9842465896350844,21.11068266407552
0.9569540426869025,21.65769335545213
0.9643885214092497,21.506030509999327
0.9963840341055565,20.875803377652243
0.9963840341055565,20.875803377652243
0.9933998866106971,20.933087431550284
0.9860097441775816,21.076250072830085
0.9785112231005463,21.223434740602652
0.9485835200051183,21.830905955025546
0.9624903850838084,21.544559695469268
0.9649118511580907,21.49543081379905
0.965334764952219,21.486872245461935
0.9491288985681979,21.819540128084693
0.9508999993372816,21.782707460133505
0.9619628470013348,21.555291249933397
0.9873021525801683,21.051078689681102
0.9826107279947023,21.142725509311553
0.9792878831866668,21.20809910381642
0.9788444035814993,21.21685329435678
0.9791144166644083,21.211522474398002
0.9828424973683061,21.13818002678057
1.0082819827568794,20.65035743895212
1.0015084456006516,20.778130369993313
1.0001501494031535,20.803934770635777
1.0122907250288216,20.575443881595287
1.0113280999617291,20.593385506517134
1.0157447735170022,20.51131202064367
1.0215159888137268,20.405006528078577
1.0215848469546456,20.4037445326456
1.0206850484015049,20.42024735445659
1.0244462738591347,20.351433652098752
0.9915981245038258,20.967819870650843
0.9606661499160658,21.58171290304372
0.9512230024908782,21.77600288177221
0.9550178813880716,21.697525668240985
0.9478200471712316,21.846835852520115
0.9834207000713518,21.12684838743479
0.9712176606885409,21.368489201689673
0.9812797266121203,21.168865388048356
0.9903475309331163,20.991992252038678
0.9903475309331163,20.991992252038678
0.965935906662982,21.47471802069373
0.9766366499142107,21.260536642611836
0.9131111268240781,22.595107531017323
0.9131111268240781,22.595107531017323
0.9127907370582303,22.60224098023693
0.9419988685015249,21.96902565912717
0.9518264507010504,21.763487618720635
0.9582567118165122,21.630972022899122
0.9643721359271581,21.506362547825365
0.9670122493782953,21.452988608977005
0.9607052997549845,21.580914278309447
0.9622498776500654,21.549451006039373
0.9633905913534545,21.526270542816267
0.963756589330665,21.518843153670463
0.9821177827686008,21.152399402271016
0.9471876856943641,21.860046855099043
0.9517622641815349,21.76481816971112
0.9449445890444768,21.90703136962204
0.928526377194824,22.25686233549092
0.9239864524164899,22.355475951793753
0.9450605700801799,21.90459729178281
0.948627386046405,21.829991359169167
0.9571102880170478,21.654485016913107
0.957420956465633,21.648108444641316
0.967656947462956,21.439993374747196
0.9701245120085996,21.390392772387102
0.9692868608291385,21.407205887742563
0.9529142079754828,21.74096252876342
0.9612461599159239,21.569886930059003
0.9785519415173491,21.222630204665663
0.98652879860178,21.06613389232505
0.9856658938180022,21.082956698300986
0.9817327258829316,21.159961898841658
0.9574485479117409,21.64754229396631
0.9726527152010486,21.3397996485884
0.9834530515904748,21.126214703566525
0.9847698760280581,21.100452220788057
1.0114551111583538,20.591016529085643
1.023004564642071,20.377757967959436
0.9914669496197046,20.97035281824986
1.0053892307595456,20.704740706295414
0.9921905400531902,20.95638777937728
1.0020357563187405,20.768129198303118
0.9969622696861725,20.864738123101304
0.9934249462648088,20.9326051332727
1.0033582965690853,20.743085846216292
0.9925301373630331,20.949839794455436
1.0008857652413865,20.789952218570093
0.9943783341973053,20.914271975421414
0.9872138336679923,21.052796991496663
0.9816932679759975,21.160737141466612
0.98512035952273,21.093605428434127
0.9830667878963253,21.13378299541119
0.9569085814542795,21.65862702548008
0.9646873055078369,21.499977617282138
0.9716167224239598,21.360503796957467
0.9661683764921484,21.470021325455136
0.9682282844231417,21.42848941936869
0.9641709307188577,21.510440596289925
0.9625644828027745,21.54305316211089
0.9499524731769932,21.80239794508773
0.9491050687238324,21.820036512864956
0.9610948454552554,21.572970929409102
0.9592789523024723,21.61004697478643
0.9401334017679095,22.008458176622394
0.9338206734477189,22.142900921407765
0.944609125983533,21.91407458227701
0.938284801902371,22.047667078053003
0.9649183309348763,21.495299632612443
0.9631961410179211,21.53021861249261
0.9636839840948896,21.52031618163376
0.9710097728142629,21.372651386506075
0.9824070972834803,21.146720673429552
0.9741068993770432,21.310802480937483
0.9743931848413911,21.30510265401147
0.9754817813980193,21.283455659933768
0.971073404490322,21.371377233715037
0.9788426254882067,21.216888407405172
0.9875431574656935,21.046391145006297
0.9695217755724562,21.402488199439404
0.9916013356569229,20.96775787157664
0.9788377519555035,21.216984648474703
0.9762417593757936,21.26836817021253
0.96414869000826,21.510891463791534
0.9485315533433581,21.83198954109758
0.9421707443398301,21.96539927805461
0.9490796930674471,21.820565121119856
0.9727253364865388,21.33834975891293
0.9748976744987141,21.29506554275775
0.9985957676743072,20.833539581005496
0.9670240836743682,21.45274992882635
1.0586080061963372,19.746207060075694
1.0483799532834666,19.92375796971703
1.0036163499951414,20.73820612945612
0.9947095099350479,20.907910813105513
1.001889315568139,20.770905725125214
0.9720837622356908,21.351165342910317
0.9735745606419863,21.32140886230919
0.9700888941457124,21.391107172397717
0.9742499337689418,21.30795436104972
0.9742499337689418,21.30795436104972
0.9661942659905146,21.469498389099247
0.9736891103074009,21.31912571105614
0.964902284840403,21.49562448389204
0.963728535698078,21.51941228799727
0.9964151735243367,20.875207200631543
0.9982794504853884,20.839574031287214
0.9982794504853884,20.839574031287214
1.00298332276529,20.750180407643455
1.01878397920977,20.455198219378012
1.0122675764636921,20.575874978864903
1.0003934989659422,20.799307204185332
0.9924940388647949,20.950535646206752
0.996561415323467,20.872407776135915
1.0098985276034464,20.620085496808404
0.9767416753458268,21.258454688597762
0.9862534845847934,21.071498506948434
0.9855277224692499,21.085652807353856
0.9607666546210479,21.57966280237523
0.9713897451248723,21.365045016928228
0.9852908658913535,21.0902760723592
0.9749698883400172,21.293629544688915
0.9776549331552786,21.240367255617826
0.9730695531058162,21.331480001324042
0.9708905845862406,21.37503838651347
0.9682617277006891,21.427816398412943
0.9609610264726826,21.575699046411174
0.9609610264726826,21.575699046411174
0.894230688436924,23.02288467938119
0.9065947714315153,22.74103757351757
0.9111723094404631,22.638340452151848
0.9500425701041605,21.80052418940674
0.9395883442202813,22.02000509253436
0.9820596016822897,21.15354174488179
1.0005877474589766,20.795614761771184
1.0005877474589766,20.795614761771184
0.9942766740968386,20.916225385555357
0.9890741131428061,21.01666053774878
1.0012232038567153,20.78354420916444
1.0111032045880164,20.597581471601856
1.0053686713660892,20.705128199683195
1.0060741187287223,20.69184019371636
0.9934994702649839,20.9311709692635
0.9786238143949384,21.221210244450305
0.968206298373412,21.428931894130205
0.9632891776482131,21.52832944855324
0.9712210990363779,21.36842037449747
0.9746091156776657,21.30080548198484
0.9879568107543768,21.038350233143852
0.9721589227598495,21.349663236416177
0.9147036330559685,22.559713748143672
0.9212324150883907,22.415702540914584
0.917588227211185,22.495869952318547
0.9574692220878649,21.647118097677886
1.004607796114961,20.719478563331776
0.9929413765477978,20.941915668138854
1.0189099228608485,20.452879223103754
1.0049221749874964,20.713546966969297
0.9903851274081009,20.99126478418923
1.001615176805965,20.776105323091965
0.9808987517831432,21.176358806308436
0.9785396029074139,21.22287399127898
0.9659473153236717,21.47448748057636
0.9678360983626708,21.436384878018504
0.9715262807545638,21.36231307680645
0.9817326948002775,21.159962509511573
0.9695650321388283,21.401619713100693
0.9774148348624034,21.245119652568604
0.9980738512206763,20.843498083608328
0.9968690472368161,20.866521292403522
1.0133639251718118,20.555476559468893
1.0109002986641236,20.601368574267628
1.0065308735208307,20.683245325633262
1.0040822965180234,20.729400770411235
1.0227289176364975,20.382798461633044
1.0241748505775308,20.356384619978126
1.0248793995935508,20.34353788259703
0.9925860644524654,20.94876180456213
0.9902873845375207,20.99315614661801
0.9902873845375207,20.99315614661801
0.966327581021632,21.46680597195657
0.9600667591235463,21.593947016783947
0.9514144046243521,21.772031799035865
0.9532610170432629,21.733790191408136
0.9675355993972286,21.442438251805164
0.9693894241320784,21.405145910788175
0.9337738742665228,22.143903433237966
0.9324905461100143,22.171427967823494
